repo_name,full_name,description,language,topics,stargazers_count,forks_count,watchers_count,open_issues_count,size,created_at,updated_at,pushed_at,archived,has_issues,license,html_url,api_url,query_keyword,crawl_time
data-science-ipython-notebooks,donnemartin/data-science-ipython-notebooks,"Data science Python notebooks: Deep learning (TensorFlow, Theano, Caffe, Keras), scikit-learn, Kaggle, big data (Spark, Hadoop MapReduce, HDFS), matplotlib, pandas, NumPy, SciPy, Python essentials, AWS, and various command lines.",Python,aws|big-data|caffe|data-science|deep-learning|hadoop|kaggle|keras|machine-learning|mapreduce|matplotlib|numpy|pandas|python|scikit-learn|scipy|spark|tensorflow|theano,29181,8024,29181,46,49025,2015-01-23T19:38:29Z,2026-06-24T01:36:11Z,2024-03-20T13:52:34Z,False,True,NOASSERTION,https://github.com/donnemartin/data-science-ipython-notebooks,https://api.github.com/repos/donnemartin/data-science-ipython-notebooks,deep learning,2026-06-24T11:18:14.871470+00:00
d2l-en,d2l-ai/d2l-en,"Interactive deep learning book with multi-framework code, math, and discussions. Adopted at 500 universities from 70 countries including Stanford, MIT, Harvard, and Cambridge.",Python,book|computer-vision|data-science|deep-learning|gaussian-processes|hyperparameter-optimization|jax|kaggle|keras|machine-learning|mxnet|natural-language-processing|notebook|python|pytorch|recommender-system|reinforcement-learning|tensorflow,29047,5076,29047,194,317904,2018-10-09T01:04:37Z,2026-06-24T05:47:33Z,2024-08-18T08:02:36Z,False,True,NOASSERTION,https://github.com/d2l-ai/d2l-en,https://api.github.com/repos/d2l-ai/d2l-en,deep learning,2026-06-24T11:18:14.871470+00:00
awesome-deep-learning,ChristosChristofidis/awesome-deep-learning,"A curated list of awesome Deep Learning tutorials, projects and communities.",Unknown,awesome|awesome-list|deep-learning|deep-learning-tutorial|deep-networks|face-images|machine-learning|neural-network|recurrent-networks,28486,6356,28486,85,607,2015-01-02T19:28:35Z,2026-06-24T08:39:17Z,2025-05-26T12:28:00Z,False,True,unknown,https://github.com/ChristosChristofidis/awesome-deep-learning,https://api.github.com/repos/ChristosChristofidis/awesome-deep-learning,deep learning,2026-06-24T11:18:14.871470+00:00
fastai,fastai/fastai,The fastai deep learning library,Jupyter Notebook,colab|deep-learning|fastai|gpu|machine-learning|notebooks|python|pytorch,28043,7656,28043,266,905961,2017-09-09T17:43:36Z,2026-06-24T06:19:43Z,2026-06-22T01:42:22Z,False,True,Apache-2.0,https://github.com/fastai/fastai,https://api.github.com/repos/fastai/fastai,deep learning,2026-06-24T11:18:14.871470+00:00
awesome-deep-learning-papers,terryum/awesome-deep-learning-papers,The most cited deep learning papers,TeX,deep-learning|deep-neural-networks|machine-learning,26154,4425,26154,37,147,2016-06-03T06:48:30Z,2026-06-24T08:42:10Z,2024-01-18T13:29:44Z,False,True,unknown,https://github.com/terryum/awesome-deep-learning-papers,https://api.github.com/repos/terryum/awesome-deep-learning-papers,deep learning,2026-06-24T11:18:14.871470+00:00
Paddle,PaddlePaddle/Paddle,PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice （『飞桨』核心框架，深度学习&机器学习高性能单机、分布式训练和跨平台部署）,C++,deep-learning|distributed-training|efficiency|machine-learning|neural-network|paddlepaddle|python|scalability,23984,6009,23984,1564,554065,2016-08-15T06:59:08Z,2026-06-24T09:44:31Z,2026-06-24T09:44:19Z,False,True,Apache-2.0,https://github.com/PaddlePaddle/Paddle,https://api.github.com/repos/PaddlePaddle/Paddle,deep learning,2026-06-24T11:18:14.871470+00:00
audiocraft,facebookresearch/audiocraft,"Audiocraft is a library for audio processing and generation with deep learning. It features the state-of-the-art EnCodec audio compressor / tokenizer, along with MusicGen, a simple and controllable music generation LM with textual and melodic conditioning.",Jupyter Notebook,,23399,2647,23399,391,25025,2023-06-08T06:41:36Z,2026-06-24T10:30:26Z,2026-03-03T21:50:32Z,False,True,MIT,https://github.com/facebookresearch/audiocraft,https://api.github.com/repos/facebookresearch/audiocraft,deep learning,2026-06-24T11:18:14.871470+00:00
mxnet,apache/mxnet,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler; for Python, R, Julia, Scala, Go, Javascript and more",C++,mxnet,20814,6702,20814,2007,101275,2015-04-30T16:21:15Z,2026-06-21T17:00:59Z,2023-10-25T21:28:33Z,True,True,Apache-2.0,https://github.com/apache/mxnet,https://api.github.com/repos/apache/mxnet,deep learning,2026-06-24T11:18:14.871470+00:00
deep-learning-with-python-notebooks,fchollet/deep-learning-with-python-notebooks,"Jupyter notebooks for the code samples of the book ""Deep Learning with Python""",Jupyter Notebook,,20145,9054,20145,215,7128,2017-09-05T19:47:56Z,2026-06-23T16:34:35Z,2025-09-18T05:12:40Z,False,True,MIT,https://github.com/fchollet/deep-learning-with-python-notebooks,https://api.github.com/repos/fchollet/deep-learning-with-python-notebooks,deep learning,2026-06-24T11:18:14.871470+00:00
ml-agents,Unity-Technologies/ml-agents,The Unity Machine Learning Agents Toolkit (ML-Agents) is an open-source project that enables games and simulations to serve as environments for training intelligent agents using deep reinforcement learning and imitation learning.,C#,deep-learning|deep-reinforcement-learning|machine-learning|neural-networks|reinforcement-learning|unity|unity3d,19506,4464,19506,27,3027546,2017-09-08T21:09:04Z,2026-06-24T10:55:31Z,2026-06-23T18:42:05Z,False,True,NOASSERTION,https://github.com/Unity-Technologies/ml-agents,https://api.github.com/repos/Unity-Technologies/ml-agents,deep learning,2026-06-24T11:18:14.871470+00:00
Dive-into-DL-PyTorch,ShusenTang/Dive-into-DL-PyTorch,本项目将《动手学深度学习》(Dive into Deep Learning)原书中的MXNet实现改为PyTorch实现。,Jupyter Notebook,computer-vision|d2l|deep-learning|deep-learning-tutorial|natural-language-processing|pytorch|pytorch-tutorial,19409,5402,19409,78,35157,2019-02-21T03:45:20Z,2026-06-23T02:25:03Z,2021-10-14T08:59:15Z,False,True,Apache-2.0,https://github.com/ShusenTang/Dive-into-DL-PyTorch,https://api.github.com/repos/ShusenTang/Dive-into-DL-PyTorch,deep learning,2026-06-24T11:18:14.871470+00:00
DeOldify,jantic/DeOldify,A Deep Learning based project for colorizing and restoring old images (and video!),Python,,18484,2644,18484,1,71392,2018-10-31T23:32:34Z,2026-06-23T12:01:06Z,2024-10-19T17:17:35Z,True,True,MIT,https://github.com/jantic/DeOldify,https://api.github.com/repos/jantic/DeOldify,deep learning,2026-06-24T11:18:14.871470+00:00
pytorch-deep-learning,mrdbourke/pytorch-deep-learning,Materials for the Learn PyTorch for Deep Learning: Zero to Mastery course.,Jupyter Notebook,deep-learning|machine-learning|pytorch,18227,5003,18227,155,782505,2021-10-19T00:49:19Z,2026-06-24T09:12:48Z,2026-02-11T11:11:15Z,False,True,MIT,https://github.com/mrdbourke/pytorch-deep-learning,https://api.github.com/repos/mrdbourke/pytorch-deep-learning,deep learning,2026-06-24T11:18:14.871470+00:00
Machine-Learning-Tutorials,ujjwalkarn/Machine-Learning-Tutorials,"machine learning and deep learning tutorials, articles and other resources ",Unknown,awesome|awesome-list|deep-learning|deep-learning-tutorial|deep-neural-networks|deeplearning|list|machine-learning|machinelearning|neural-network|neural-networks,17931,3983,17931,47,9024,2015-09-12T14:51:38Z,2026-06-23T22:57:11Z,2024-06-12T08:11:59Z,False,True,CC0-1.0,https://github.com/ujjwalkarn/Machine-Learning-Tutorials,https://api.github.com/repos/ujjwalkarn/Machine-Learning-Tutorials,deep learning,2026-06-24T11:18:14.871470+00:00
neural-networks-and-deep-learning,mnielsen/neural-networks-and-deep-learning,"Code samples for my book ""Neural Networks and Deep Learning""",Python,,17739,7060,17739,7,20916,2012-11-13T13:38:24Z,2026-06-24T10:19:43Z,2024-06-02T11:18:37Z,False,False,unknown,https://github.com/mnielsen/neural-networks-and-deep-learning,https://api.github.com/repos/mnielsen/neural-networks-and-deep-learning,deep learning,2026-06-24T11:18:14.871470+00:00
ML-NLP,NLP-LOVE/ML-NLP,此项目是机器学习(Machine Learning)、深度学习(Deep Learning)、NLP面试中常考到的知识点和代码实现，也是作为一个算法工程师必会的理论基础知识。,Jupyter Notebook,deep-learning|machine-learning|nlp,17736,4631,17736,36,12225,2019-07-05T12:49:53Z,2026-06-24T06:41:31Z,2026-01-09T15:16:21Z,False,True,unknown,https://github.com/NLP-LOVE/ML-NLP,https://api.github.com/repos/NLP-LOVE/ML-NLP,deep learning,2026-06-24T11:18:14.871470+00:00
CNTK,microsoft/CNTK,"Microsoft Cognitive Toolkit (CNTK), an open source deep-learning toolkit",C++,c-plus-plus|c-sharp|cntk|cognitive-toolkit|deep-learning|deep-neural-networks|distributed|java|machine-learning|neural-network|python,17600,4230,17600,839,935217,2015-11-26T09:52:06Z,2026-06-22T18:19:41Z,2023-03-11T07:31:35Z,True,True,NOASSERTION,https://github.com/microsoft/CNTK,https://api.github.com/repos/microsoft/CNTK,deep learning,2026-06-24T11:18:14.871470+00:00
DeepLearning,Mikoto10032/DeepLearning,"深度学习入门教程, 优秀文章, Deep Learning Tutorial",Jupyter Notebook,cnn|deep-learning|deeplearning|gan|gcn|kaggle|machine-learning|machinelearning|mxnet|pytorch|rnn|tensorflow,17575,3877,17575,15,958284,2018-04-09T15:53:37Z,2026-06-24T11:01:14Z,2022-04-21T03:24:43Z,False,True,Apache-2.0,https://github.com/Mikoto10032/DeepLearning,https://api.github.com/repos/Mikoto10032/DeepLearning,deep learning,2026-06-24T11:18:14.871470+00:00
deeplearning-models,rasbt/deeplearning-models,"A collection of various deep learning architectures, models, and tips",Jupyter Notebook,,17539,4106,17539,8,44048,2019-06-05T16:08:20Z,2026-06-24T07:07:32Z,2024-02-08T16:35:25Z,False,True,MIT,https://github.com/rasbt/deeplearning-models,https://api.github.com/repos/rasbt/deeplearning-models,deep learning,2026-06-24T11:18:14.871470+00:00
tensor2tensor,tensorflow/tensor2tensor,Library of deep learning models and datasets designed to make deep learning more accessible and accelerate ML research.,Python,deep-learning|machine-learning|machine-translation|reinforcement-learning|tpu,17378,3750,17378,589,17508,2017-06-15T16:57:39Z,2026-06-24T10:45:53Z,2023-06-02T18:55:09Z,True,True,Apache-2.0,https://github.com/tensorflow/tensor2tensor,https://api.github.com/repos/tensorflow/tensor2tensor,deep learning,2026-06-24T11:18:14.871470+00:00
burn,tracel-ai/burn,"Burn is a next generation tensor library and Deep Learning Framework that doesn't compromise on flexibility, efficiency and portability.",Rust,autodiff|cross-platform|cuda|deep-learning|kernel-fusion|machine-learning|metal|ndarray|neural-network|onnx|pytorch|rocm|rust|scientific-computing|tensor|vulkan|wasm|webgpu,15475,948,15475,272,77365,2022-07-18T23:11:45Z,2026-06-24T01:47:18Z,2026-06-23T22:16:02Z,False,True,Apache-2.0,https://github.com/tracel-ai/burn,https://api.github.com/repos/tracel-ai/burn,deep learning,2026-06-24T11:18:14.871470+00:00
cheatsheets-ai,kailashahirwar/cheatsheets-ai,Essential Cheat Sheets for deep learning and machine learning researchers https://medium.com/@kailashahirwar/essential-cheat-sheets-for-machine-learning-and-deep-learning-researchers-efb6a8ebd2e5,Unknown,artificial-intelligence|deep-learning|keras|machine-learning|matplotlib|numpy|scipy,15413,3390,15413,12,29960,2017-05-24T12:06:56Z,2026-06-21T07:06:13Z,2019-10-19T12:33:06Z,False,True,MIT,https://github.com/kailashahirwar/cheatsheets-ai,https://api.github.com/repos/kailashahirwar/cheatsheets-ai,deep learning,2026-06-24T11:18:14.871470+00:00
Qix,ty4z2008/Qix,Machine Learning、Deep Learning、PostgreSQL、Distributed System、Node.Js、Golang,Unknown,awesome|deep-learning|distributed-computing|distributed-database|distributed-systems|go|machine-learning|postgresql,15154,4583,15154,0,2429,2014-04-20T11:03:15Z,2026-06-24T02:46:27Z,2026-03-30T04:00:48Z,False,True,NOASSERTION,https://github.com/ty4z2008/Qix,https://api.github.com/repos/ty4z2008/Qix,deep learning,2026-06-24T11:18:14.871470+00:00
DeepLearningExamples,NVIDIA/DeepLearningExamples,State-of-the-Art Deep Learning scripts organized by models - easy to train and deploy with reproducible accuracy and performance on enterprise-grade infrastructure.,Jupyter Notebook,computer-vision|deep-learning|drug-discovery|forecasting|large-language-models|mxnet|nlp|paddlepaddle|pytorch|recommender-systems|speech-recognition|speech-synthesis|tensorflow|tensorflow2|translation,14820,3406,14820,323,108726,2018-05-02T17:04:05Z,2026-06-23T20:54:54Z,2024-08-12T14:01:29Z,False,True,unknown,https://github.com/NVIDIA/DeepLearningExamples,https://api.github.com/repos/NVIDIA/DeepLearningExamples,deep learning,2026-06-24T11:18:14.871470+00:00
conv_arithmetic,vdumoulin/conv_arithmetic,A technical report on convolution arithmetic in the context of deep learning,TeX,,14677,2314,14677,7,5638,2016-02-24T15:18:33Z,2026-06-24T03:07:36Z,2023-06-08T21:06:47Z,True,True,MIT,https://github.com/vdumoulin/conv_arithmetic,https://api.github.com/repos/vdumoulin/conv_arithmetic,deep learning,2026-06-24T11:18:14.871470+00:00
dgl,dmlc/dgl,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",Python,deep-learning|graph-neural-networks,14285,3054,14285,609,30768,2018-04-20T14:49:09Z,2026-06-24T09:29:51Z,2025-07-31T23:53:10Z,False,True,Apache-2.0,https://github.com/dmlc/dgl,https://api.github.com/repos/dmlc/dgl,deep learning,2026-06-24T11:18:14.871470+00:00
deeplearning4j,deeplearning4j/deeplearning4j,"Suite of tools for deploying and training deep learning models using the JVM. Highlights include model import for keras, tensorflow, and onnx/pytorch, a modular and tiny c++ library for running math code and a java based math library on top of the core c++ library. Also includes samediff: a pytorch/tensorflow like library for running deep learn...",Java,artificial-intelligence|clojure|deeplearning|deeplearning4j|dl4j|gpu|hadoop|intellij|java|linear-algebra|matrix-library|neural-nets|python|scala|spark,14236,3836,14236,53,804251,2013-11-27T02:03:28Z,2026-06-21T23:40:43Z,2026-06-18T23:54:11Z,False,True,Apache-2.0,https://github.com/deeplearning4j/deeplearning4j,https://api.github.com/repos/deeplearning4j/deeplearning4j,deep learning,2026-06-24T11:18:14.871470+00:00
mit-deep-learning-book-pdf,janishar/mit-deep-learning-book-pdf,"MIT Deep Learning Book in PDF format (complete and parts) by Ian Goodfellow, Yoshua Bengio and Aaron Courville",Java,book|chapter|clear|deep-learning|deeplearning|excercises|good|learning|lecture-notes|linear-algebra|machine|machine-learning|mit|neural-network|neural-networks|pdf|print|printable|thinking,14143,2903,14143,12,58474,2017-04-07T10:46:50Z,2026-06-23T16:57:08Z,2026-02-03T19:27:04Z,False,True,unknown,https://github.com/janishar/mit-deep-learning-book-pdf,https://api.github.com/repos/janishar/mit-deep-learning-book-pdf,deep learning,2026-06-24T11:18:14.871470+00:00
handson-ml3,ageron/handson-ml3,"A series of Jupyter notebooks that walk you through the fundamentals of Machine Learning and Deep Learning in Python using Scikit-Learn, Keras and TensorFlow 2.",Jupyter Notebook,,13526,5167,13526,105,43139,2022-02-19T09:43:22Z,2026-06-24T09:17:02Z,2026-05-19T22:55:16Z,False,True,Apache-2.0,https://github.com/ageron/handson-ml3,https://api.github.com/repos/ageron/handson-ml3,deep learning,2026-06-24T11:18:14.871470+00:00
Deep-Learning-with-TensorFlow-book,dragen1860/Deep-Learning-with-TensorFlow-book,"深度学习入门开源书，基于TensorFlow 2.0案例实战。Open source Deep Learning book, based on TensorFlow 2.0 framework.",Jupyter Notebook,book|deeplearning|machinelearning|opensource|python|pytorch|tensorflow|tensorflow2,13237,4030,13237,81,128308,2019-06-16T05:53:27Z,2026-06-21T02:47:00Z,2021-08-30T10:54:30Z,False,True,unknown,https://github.com/dragen1860/Deep-Learning-with-TensorFlow-book,https://api.github.com/repos/dragen1860/Deep-Learning-with-TensorFlow-book,deep learning,2026-06-24T11:18:14.871470+00:00
TensorRT,NVIDIA/TensorRT,NVIDIA® TensorRT™ is an SDK for high-performance deep learning inference on NVIDIA GPUs. This repository contains the open source components of TensorRT.,C++,deep-learning|gpu-acceleration|inference|nvidia|tensorrt,13101,2380,13101,607,144560,2019-05-02T22:02:08Z,2026-06-24T05:54:22Z,2026-06-03T21:20:25Z,False,True,Apache-2.0,https://github.com/NVIDIA/TensorRT,https://api.github.com/repos/NVIDIA/TensorRT,deep learning,2026-06-24T11:18:14.871470+00:00
Ai-Learn,tangyudi/Ai-Learn,"人工智能学习路线图，整理近200个实战案例与项目，免费提供配套教材，零基础入门，就业实战！包括：Python，数学，机器学习，数据分析，深度学习，计算机视觉，自然语言处理，PyTorch tensorflow machine-learning,deep-learning data-analysis data-mining mathematics data-science artificial-intelligence python tensorflow tensorflow2 caffe keras pytorch algorithm numpy pandas matplotlib seaborn nlp cv等热门领域",Unknown,algorithm|artificial-intelligence|caffe|cv|data-analysis|data-mining|data-science|deep-learning|keras|machine-learning|mathematics|matplotlib|nlp|numpy|pandas|python|pytorch|seaborn|tensorflow|tensorflow2,13085,2658,13085,20,1335,2020-01-28T01:55:06Z,2026-06-24T08:21:00Z,2024-06-02T04:46:40Z,False,False,unknown,https://github.com/tangyudi/Ai-Learn,https://api.github.com/repos/tangyudi/Ai-Learn,deep learning,2026-06-24T11:18:14.871470+00:00
neural-enhance,alexjc/neural-enhance,Super Resolution for images using deep learning.,Python,,11873,1361,11873,153,3362,2016-10-01T13:01:50Z,2026-06-20T08:30:38Z,2020-12-29T08:43:04Z,True,False,AGPL-3.0,https://github.com/alexjc/neural-enhance,https://api.github.com/repos/alexjc/neural-enhance,deep learning,2026-06-24T11:18:14.871470+00:00
